Name,Lat Dd,Sec Town,Long Dd,Longitude,Structures,Yr Confirm,Latitude,Status,Aprox Str1,Yr Range1,Aprox Str2,Yr Range2,latitude,longitude
,11.819444,,24.271389,0241617,,,114910.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.8194444442059,24.2713888884866
,11.815278,,24.295556,0241744,,,114855.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.8152777781471,24.2955555559443
,11.828333,,24.297778,0241752,,,114942.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.8283333334168,24.2977777780222
,11.824167,,24.322222,0241920,,,114927.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.8241666664587,24.3222222217783
,11.792222,,24.298889,0241756,,,114732.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.792222222178,24.2988888886115
MURER,11.794444,,24.545833,0243245,,,114740.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.7944444442559,24.5458333335417
,11.780833,,24.53,0243148,,,114651.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.7808333336915,24.5300000000001
,11.791944,,24.506667,0243024,,,114731.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.791944444081,24.5066666668334
,11.7925,,24.477778,0242840,,,114733.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.792500000275,24.4777777780222
,11.781111,,24.466944,0242801,,,114652.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.7811111108892,24.4669444448304
,11.788056,,24.420833,0242515,,,114717.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.7880555552198,24.4208333328922
,11.831111,,24.447778,0242652,,,114952.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.8311111107893,24.4477777777224
,11.827778,,24.496944,0242949,,,114940.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.8277777781221,24.4969444442309
,11.814722,,24.481111,0242852,,,114853.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.8147222219532,24.4811111106894
,11.812778,,24.502778,0243010,,,114846.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.8127777779723,24.5027777779723
,11.953611,,24.279167,0241645,,,115713.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.9536111112639,24.2791666671081
,11.946111,,24.261667,0241542,,,115646.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.9461111107393,24.2616666667834
,11.955,,24.177778,0241040,,,115718.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.9549999999502,24.1777777777224
KHARUBA,11.950278,,24.148333,0240854,,,115701.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.9502777776975,24.1483333336166
,12.003611,,24.263889,0241550,,,120013.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.003611111164,24.2638888888613
,11.961111,,24.259444,0241534,,,115740.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.9611111108892,24.2594444447055
,11.961944,,24.129444,0240746,,,115743.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.9619444442808,24.1294444446056
QARADAYA,11.9475,,24.116667,0240700,,,115651.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.9475000003249,24.1166666665336
,11.983056,,24.041389,0240229,,,115859.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.9830555553697,24.0413888885865
FALANDUGA,11.968611,,24.092778,0240534,,,115807.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.9686111114138,24.0927777780722
SINSIN,12.001111,,24.095,0240542,,,120004.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.0011111109891,24.09500000015
,13.110278,,24.176111,0241034,,,130637.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.1102777778973,24.1761111109392
,13.057222,,24.138889,0240820,,,130326.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.0572222225277,24.1388888891111
,13.2825,,24.680556,0244050,,,131657.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.282500000175,24.6805555558943
,13.193056,,24.680556,0244050,,,131135.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.1930555554697,24.6805555558943
,13.311667,,24.608889,0243632,,,131842.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.3116666670832,24.6088888887114
,13.333611,,24.638333,0243818,,,132001.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.3336111106644,24.6383333337166
,13.33,,24.622222,0243720,,,131948.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.3299999999002,24.6222222220781
,13.335278,,24.611389,0243641,,,132007.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.3352777774476,24.6113888888863
,12.622778,,24.677778,0244040,,,123722.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.6227777779723,24.6777777776225
,12.584167,,24.612778,0243646,,,123503.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.5841666665586,24.6127777775725
KALAHA,12.589722,,24.531667,0243154,,,123523.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.589722222203,24.5316666667834
SERENGA,12.585833,,24.5175,0243103,,,123509.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.5858333333418,24.5175000000252
,12.605833,,24.484722,0242905,,,123621.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.6058333329421,24.4847222223528
,12.692222,,24.59,0243524,,,124132.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.692222222178,24.5899999997004
,12.577222,,24.636389,0243811,,,123438.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.5772222222279,24.6363888888363
,12.841389,,24.436389,0242611,,,125029.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.8413888884866,24.436388889236
,12.862222,,24.438333,0242618,,,125144.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.8622222223778,24.4383333332169
,12.924722,,24.438889,0242620,,,125529.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.9247222222529,24.4388888885115
,12.858611,,24.377222,0242238,,,125131.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.8586111107144,24.3772222220281
,12.8475,,24.379722,0242247,,,125051.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.8475000003249,24.3797222222029
,12.850278,,24.396944,0242349,,,125101.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.8502777776974,24.3969444444307
,12.845833,,24.394444,0242340,,,125045.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.8458333335417,24.3944444442558
,12.854444,,24.401944,0242407,,,125116.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.8544444446555,24.4019444447804
,12.8575,,24.3975,0242351,,,125127.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.8575000001251,24.3974999997254
,12.866389,,24.404444,0242416,,,125159.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.866388889336,24.404444444056
,12.464444,,24.440556,0242626,,,122752.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.4644444443558,24.4405555552948
,12.389167,,24.389722,0242323,,,122321.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.3891666664087,24.3897222220031
,12.476944,,24.133889,0240802,,,122837.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.4769444443308,24.1338888887614
,12.374722,,24.194444,0241140,,,122229.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.3747222224528,24.1944444446556
,12.393056,,24.266667,0241600,,,122335.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.3930555552698,24.2666666662338
,12.565556,,24.180278,0241049,,,123356.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.5655555556446,24.1802777778973
,12.604167,,24.3425,0242033,,,123615.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.6041666670582,24.3425000003749
,12.613056,,24.342222,0242032,,,123647.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.6130555553697,24.3422222222779
,12.618333,,24.348056,0242053,,,123706.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.6183333329171,24.3480555551199
,12.611944,,24.264444,0241552,~10 of ~10,2010,123643.0,DESTROYED,10.0,2010.0,10.0,2010.0,12.6119444447805,24.2644444441559
,12.468889,,24.6475,0243851,,,122808.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.4688888885116,24.6475000001251
,12.412778,,24.648889,0243856,,,122446.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.4127777776725,24.6488888888113
,12.401944,,24.661111,0243940,,,122407.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.4019444444807,24.6611111106894
,12.448889,,24.107222,0240626,,,122656.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.4488888889113,24.1072222220281
,12.3525,,24.255,0241518,,,122109.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.3524999998752,24.2549999996504
,12.191111,,24.112222,0240644,,,121128.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.1911111107893,24.1122222223779
,12.215,,24.053889,0240314,,,121254.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.21500000015,24.0538888885615
ANGORIO,14.316389,,22.526111,0223134,,,141859.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.3163888891361,22.5261111115387
,14.290278,,22.651667,0223906,,,141725.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.2902777776974,22.6516666665835
,14.327778,,22.655278,0223919,,,141940.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.3277777776225,22.6552777773477
,15.083889,,23.64,0233824,,,150502.0,NO DAMAGE,0.0,0.0,0.0,0.0,15.0838888888613,23.6399999998003
,15.070556,,23.611944,0233643,,,150414.0,NO DAMAGE,0.0,0.0,0.0,0.0,15.0705555554946,23.6119444443808
,15.061667,,23.541111,0233228,,,150342.0,NO DAMAGE,0.0,0.0,0.0,0.0,15.0616666662838,23.5411111114888
,15.041389,,23.579722,0233447,,,150229.0,NO DAMAGE,0.0,0.0,0.0,0.0,15.0413888885865,23.5797222220031
,15.019167,,23.594167,0233539,,,150109.0,NO DAMAGE,0.0,0.0,0.0,0.0,15.0191666669083,23.5941666668584
,15.041389,,23.637778,0233816,,,150229.0,NO DAMAGE,0.0,0.0,0.0,0.0,15.0413888885865,23.6377777777224
,15.041111,,23.606389,0233623,,,150228.0,NO DAMAGE,0.0,0.0,0.0,0.0,15.0411111113888,23.6063888887364
,15.062222,,23.586111,0233510,,,150344.0,NO DAMAGE,0.0,0.0,0.0,0.0,15.0622222224778,23.5861111110391
,15.271667,,23.678889,0234044,,,151618.0,NO DAMAGE,0.0,0.0,0.0,0.0,15.2716666665835,23.6788888893109
,15.303056,,23.795556,0234744,,,151811.0,NO DAMAGE,0.0,0.0,0.0,0.0,15.3030555555696,23.7955555551449
,14.482222,,22.855278,0225119,,,142856.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4822222223778,22.8552777778473
GIMRE,14.035,,22.380556,0222250,,,140206.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.0349999997504,22.3805555559943
,14.362778,,23.429167,0232545,,,142146.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.3627777773727,23.4291666670082
,13.989722,,23.398056,0232353,,,135923.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.989722222103,23.3980555552199
,13.976389,,23.351111,0232104,,,135835.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.9763888887364,23.3511111107893
,14.050556,,23.478056,0232841,,,140302.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.0505555551949,23.4780555554197
,14.038333,,23.572778,0233422,,,140218.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.0383333333168,23.5727777776725
,14.034722,,23.590833,0233527,,,140205.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.0347222225527,23.5908333332919
,13.9925,,23.597778,0233552,,,135933.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.9925000003749,23.5977777776225
,13.964722,,23.611944,0233643,,,135753.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.964722222153,23.6119444443808
,13.970278,,23.501944,0233007,,,135813.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.9702777777974,23.5019444447805
,13.969722,,23.472778,0232822,,,135811.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.9697222225028,23.4727777778723
,13.97,,23.44,0232624,,,135812.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.9699999997004,23.4400000002
,14.026667,,23.509167,0233033,,,140136.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.0266666667334,23.5091666663088
,14.019444,,23.570556,0233414,,,140110.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.0194444443058,23.5705555555946
,13.996667,,23.575556,0233432,,,135948.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.9966666664337,23.5755555559443
,13.968333,,23.379722,0232247,,,135806.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.9683333329172,23.3797222224028
,13.9475,,23.365556,0232156,,,135651.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.9474999999252,23.3655555556446
,13.928889,,23.402222,0232408,,,135544.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.9288888890112,23.402222222178
,13.925833,,23.478611,0232843,,,135533.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.9258333335417,23.4786111107143
SHABAKI,13.995,,23.608889,0233632,,,135942.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.9949999996504,23.6088888889113
,13.955556,,23.496389,0232947,,,135720.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.9555555557445,23.4963888891361
,13.952778,,23.511944,0233043,,,135710.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.9527777774726,23.5119444445806
,13.9475,,23.540556,0233226,,,135651.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.9474999999252,23.5405555552948
,13.963889,,23.538333,0233218,,,135750.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.9638888887613,23.5383333332169
,13.961944,,23.525278,0233131,,,135743.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.9619444447804,23.5252777779473
,13.954722,,23.525,0233130,,,135717.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.9547222223529,23.5249999998503
,13.947222,,23.455556,0232720,,,135650.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.9472222218282,23.4555555556445
,13.943889,,23.428611,0232543,,,135638.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.9438888891611,23.4286111108143
,13.958333,,23.408333,0232430,,,135730.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.958333333117,23.408333333117
,13.937222,,23.488889,0232920,,,135614.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.9372222220281,23.4888888886115
,12.553056,,24.555833,0243321,,,123311.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.5530555556695,24.5558333333418
,12.576667,,24.696111,0244146,,,123436.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.5766666669333,24.6961111113389
,12.557222,,24.718056,0244305,,,123326.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.5572222226276,24.7180555558194
,12.490556,,24.673889,0244026,,,122926.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.4905555557944,24.6738888887614
,12.486111,,24.6325,0243757,,,122910.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.4861111107393,24.6324999999752
,12.5675,,24.575833,0243433,,,123403.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.5674999996255,24.5758333329421
,12.539444,,24.585556,0243508,,,123222.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.5394444442059,24.5855555555446
,12.496944,,24.605556,0243620,,,122949.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.4969444448304,24.6055555551449
,12.533333,,24.717222,0244302,,,123200.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.5333333332669,24.7172222224278
,12.581389,,24.688333,0244118,,,123453.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.581388889186,24.6883333336166
,14.283333,,23.334722,0232005,,2003,141700.0,DESTROYED,0.0,2003.0,0.0,2003.0,14.2833333333668,23.3347222219531
,12.807778,,24.294167,0241739,,,124828.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.8077777774226,24.2941666663587
,12.818056,,24.236111,0241410,,,124905.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.8180555553198,24.2361111115387
,12.781667,,24.299167,0241757,,,124654.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.7816666668833,24.2991666667085
,12.762778,,24.2725,0241621,,2004,124546.0,DESTROYED,0.0,2004.0,0.0,2004.0,12.7627777778723,24.2724999999752
,12.048056,,23.804444,0234816,,,120253.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.0480555554197,23.8044444443558
,12.010833,,23.805278,0234819,,,120039.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.0108333335916,23.8052777777474
GULDUBAR,12.098889,,23.742778,0234434,,,120556.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.0988888887114,23.7427777778723
,12.0575,,23.7225,0234321,,,120327.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.0574999999252,23.722500000175
,11.970556,,23.805833,0234821,,,115814.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.9705555553948,23.8058333330421
,11.951944,,23.8125,0234845,,,115707.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.9519444444807,23.812500000175
,11.838333,,23.7875,0234715,,,115018.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.8383333332169,23.787500000225
,11.826389,,23.771111,0234616,,,114935.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.8263888885365,23.7711111113888
,11.804167,,23.725833,0234333,,,114815.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.8041666668584,23.7258333337415
,11.751389,,23.740278,0234425,,,114505.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.7513888886864,23.7402777776974
,11.765833,,24.275833,0241633,,,114557.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.7658333335417,24.2758333335417
,14.783056,,24.276944,0241637,,,144659.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.7830555551699,24.2769444441309
,14.670278,,24.201389,0241205,,,144013.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.6702777781971,24.2013888889862
,14.612222,,24.192778,0241134,,,143644.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.6122222224777,24.1927777778723
,13.038611,,24.5075,0243027,,,130219.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.0386111107143,24.507500000225
,12.3075,,24.484167,0242903,,,121827.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.3075000003249,24.4841666670582
,12.311667,,24.7725,0244621,,,121842.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.3116666663837,24.7724999998753
,12.324167,,24.863056,0245147,,,121927.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.3241666663587,24.8630555551699
,12.624167,,24.160833,0240939,~10 of ~25,2010,123727.0,DAMAGED,10.0,2010.0,25.0,2010.0,12.6241666666585,24.1608333335917
,12.609444,,24.169722,0241011,,,123634.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.6094444446056,24.1697222219032
,12.004167,,26.293611,0261737,,,120015.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.0041666664587,26.2936111106644
,12.050833,,26.304444,0261816,,,120303.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.0508333336916,26.3044444447555
,12.075833,,26.3075,0261827,,,120433.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.0758333336416,26.307500000225
,12.097778,,26.288611,0261719,,,120552.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.0977777781221,26.288611111214
,12.11,,26.251667,0261506,,,120636.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.1100000000002,26.2516666665836
,13.573611,,26.638056,0263817,,,133425.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.5736111112639,26.6380555552199
,11.799444,,23.651667,0233906,,,114758.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.7994444446056,23.6516666663837
,13.440278,,23.336667,0232012,,,132625.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.4402777775975,23.3366666668334
,13.428611,,23.311389,0231841,,,132543.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.4286111110141,23.3113888887863
,13.428333,,23.280278,0231649,,,132542.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.4283333329171,23.2802777778973
,13.491111,,23.257778,0231528,,,132928.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.4911111108892,23.2577777781221
,12.759722,,23.421944,0232519,,,124535.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.7597222224028,23.4219444445806
,12.796389,,23.424167,0232527,,,124747.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.7963888889362,23.4241666666585
,12.797778,,23.386111,0232310,,,124752.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.7977777776225,23.3861111114388
NYIMA,12.613333,,23.438333,0232618,~25 of ~25,2010,123648.0,DESTROYED,25.0,2010.0,25.0,2010.0,12.6133333334668,23.4383333334168
,12.783333,,23.4875,0232915,,,124700.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.7833333336666,23.4874999999252
,12.768056,,23.470278,0232813,,,124605.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.7680555554197,23.4702777776974
,12.772222,,23.454722,0232717,,,124620.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.7722222223778,23.4547222222529
,12.720556,,23.4125,0232445,~25 of ~25,2010,124314.0,DESTROYED,25.0,2010.0,25.0,2010.0,12.7205555556945,23.4125000000751
,12.682222,,23.523889,0233126,,,124056.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.6822222223778,23.523888889261
,12.591667,,25.145833,0250845,,,123530.0,DESTROYED,0.0,0.0,0.0,0.0,12.5916666670832,25.1458333332419
,12.478056,,25.116111,0250658,,,122841.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.4780555558194,25.1161111110391
,12.443889,,25.128333,0250742,,,122638.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.4438888885615,25.1283333329171
,12.421389,,25.076111,0250434,,,122517.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.4213888887863,25.0761111109392
,12.471667,,25.16,0250936,,,122818.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.4716666667834,25.1600000000001
,12.245278,,22.874167,0225227,,,121443.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.2452777776475,22.8741666668583
,12.260278,,22.869167,0225209,,,121537.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.2602777777974,22.8691666665086
,12.263056,,22.890833,0225327,,,121547.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.2630555551699,22.8908333328922
,12.2425,,22.944722,0225641,,,121433.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.242500000275,22.9447222225527
,12.590556,,24.811389,0244841,,,123526.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.5905555555946,24.8113888884866
,12.503889,,24.564444,0243352,,,123014.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.5038888891611,24.5644444444557
,12.553889,,24.66,0243936,,,123314.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.5538888890612,24.6600000001001
UMM HAJARA,12.454444,,24.338333,0242018,~25 of ~25,2010,122716.0,DESTROYED,25.0,2010.0,25.0,2010.0,12.4544444445556,24.3383333334168
,12.483056,,24.460278,0242737,,,122859.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.4830555552698,24.4602777776975
,12.530833,,24.388056,0242317,,,123151.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.530833333092,24.3880555552199
ABDABHYA MANGA,12.426389,,24.018889,0240108,,,122535.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.4263888891361,24.0188888888113
KARKUR,12.469722,,26.291389,0261729,,,122811.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.4697222219032,26.2913888885865
,12.145278,,24.862222,0245144,,,120843.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.1452777778474,24.8622222217783
,12.158333,,24.865556,0245156,,,120930.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.158333333117,24.8655555553448
MANIGEYRA,12.482778,,26.188333,0261118,,,122858.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.4827777780721,26.1883333333168
,14.325556,,24.888889,0245320,,,141932.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.3255555555446,24.8888888885116
,14.424444,,24.850278,0245101,,,142528.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4244444447555,24.8502777779972
,14.329167,,24.870556,0245214,,,141945.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.3291666663088,24.8705555556945
,14.400833,,24.8875,0245315,,,142403.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4008333334917,24.8874999998253
,10.517222,,24.727778,0244340,,,103102.0,NO DAMAGE,0.0,0.0,0.0,0.0,10.5172222220281,24.7277777775226
,10.442778,,24.755556,0244520,,,102634.0,NO DAMAGE,0.0,0.0,0.0,0.0,10.4427777774726,24.7555555557445
,12.185556,,24.328056,0241941,,,121108.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.1855555551449,24.3280555555197
,12.092778,,24.118333,0240706,,,120534.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.0927777777724,24.1183333333169
,12.175,,23.975556,0235832,,,121030.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.1750000000501,23.9755555551449
,12.092778,,24.094167,0240539,,,120534.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.0927777777724,24.0941666667584
RANGATOS,12.019444,,24.044722,0240241,,,120110.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.0194444447055,24.044722222153
,12.015278,,24.245556,0241444,,,120055.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.0152777777474,24.2455555551449
,12.0575,,24.015278,0240055,,,120327.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.0574999999252,24.0152777780472
,12.103889,,24.605,0243618,,,120614.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.1038888890611,24.6049999998503
,11.993056,,24.678056,0244041,,,115935.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.9930555551699,24.6780555557195
,12.328056,,24.761111,0244540,,,121941.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.3280555552199,24.7611111113889
,12.341944,,24.667222,0244002,,,122031.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.3419444447804,24.6672222225277
,12.289167,,24.876667,0245236,,,121721.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.2891666666085,24.8766666666335
,12.186667,,24.815556,0244856,,,121112.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.1866666666335,24.8155555554447
,12.251667,,24.790556,0244726,,,121506.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.2516666666835,24.7905555554947
,12.218056,,24.893333,0245336,,,121305.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.2180555556196,24.8933333335667
,12.271944,,24.896944,0245349,,,121619.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.2719444443808,24.8969444443308
,12.319722,,24.991111,0245928,,,121911.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.319722222203,24.9911111112889
,12.291944,,25.195556,0251144,,,121731.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.2919444448804,25.1955555559443
,12.329444,,25.089722,0250523,,,121946.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.3294444448055,25.0897222224028
,12.333889,,25.219444,0251310,,,122002.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.3338888889612,25.2194444444057
,12.319444,,25.216389,0251259,,,121910.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.319444444106,25.2163888889363
,12.341111,,25.164167,0250951,,,122028.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.3411111113888,25.1641666669583
